Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,lat,lng,Spring_tavg,Spring_tmin,Spring_tmax,Spring_prcp,Spring_tsun,Summer_tavg,Summer_tmin,Summer_tmax,Summer_prcp,Summer_tsun,Fall_tavg,Fall_tmin,Fall_tmax,Fall_prcp,Fall_tsun
Pinot Noir Rosé Trocken 2019,Germany,Rheinhessen,Seehof,3.8,36,7.5,2019,49.9045181,8.2711082,11.464224815368652,6.556475023428599,16.42699432373047,1.8164873917897542,34058.643880208336,21.86259396870931,16.26235230763753,27.094126383463543,0.9610035518805186,43390.799479166664,11.904031117757162,7.1783028443654375,16.95111592610677,0.7535125315189362,24758.927408854168
Memòries de Biniagual Rosado 2018,Spain,Binissalem-Mallorca,Biniagual,3.8,36,12.57,2018,39.6002717,2.6720865,16.43283208211263,11.331781705220541,21.845598220825195,0.9004300932089487,41130.520833333336,26.289386749267578,21.188913345336914,32.22581418355306,0.7962724305689335,45759.34765625,18.18487040201823,14.143842379252115,22.84532928466797,1.0656989614168804,31704.440755208332
L'Origine Côtes de Provence Rosé 2019,France,Côtes de Provence,Château de l'Aumerade,3.6,37,10.99,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
Bardolino Chiaretto 2017,Italy,Bardolino,Delibori,3.7,37,6.2,2017,45.5475595,10.7242145,13.457677841186523,9.07169516881307,17.19769827524821,2.8804301023483276,37057.507161458336,23.695597330729168,19.81427574157715,27.168628692626953,2.7939783732096353,45765.921875,15.283514022827148,12.609240531921387,18.006784439086914,2.3672401905059814,27461.504557291668
Alghero Rosato 2019,Italy,Alghero,Sella & Mosca,3.4,37,6.69,2019,40.584479,8.3576056,15.195608139038086,12.396170298258463,18.265006065368652,3.5187814235687256,35614.779947916664,24.432132720947266,20.83695920308431,28.143822352091473,0.842042994995912,44960.09765625,19.281510670979817,16.50362491607666,22.44265874226888,2.7525806029637656,30330.524088541668
Haedus Côtes de Provence Rosé 2019,France,Provence,Ferry Lacombe,3.8,38,9.7,2019,44.0580563,6.0638506,10.510457356770834,5.099810063838959,16.079524040222168,4.390251000722249,35418.541666666664,21.427655537923176,15.065402348836264,27.567319869995117,1.1817921102046967,45000.858072916664,13.694000879923502,8.619720617930094,19.412157376607258,3.504265214006106,29244.534505208332
Pinot Noir Rosé Trocken 2019,Germany,Rheingau,Balthasar Ress,3.4,38,7.9,2019,50.1339394,8.0701591,10.071676015853882,5.783634761969249,14.3677929242452,2.1287454764048257,34484.149088541664,19.292821884155273,14.451376914978027,23.873204549153645,1.542401393254598,43252.524739583336,10.456207275390625,7.088688691457112,14.219638347625732,1.050501823425293,23999.269205729168
Merlot Rosé Trocken 2018,Germany,Pfalz,Weingut Metzger,3.7,38,6.77,2018,53.8156324,13.3702287,8.603902498881022,4.667211532592773,12.595884323120117,2.043691714604696,29281.971354166668,17.093416849772137,13.099612553914389,20.820940017700195,3.4780287742614746,35120.286458333336,10.350857416788736,7.967193444569905,12.828842004140219,2.396738290786743,18121.300455729168
La Source Gabriel Côtes de Provence Rosé 2019,France,Côtes de Provence,Château La Tour de l'Évêque,3.9,38,8.55,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
Piemonte Lavignone Rosato 2019,Italy,Piemonte,Pico Maccario,3.9,38,10.5,2019,45.060735,7.923549,11.631245613098145,7.380270799001058,16.229804674784344,4.7154481410980225,29161.242838541668,22.345937093098957,17.597654978434246,27.403443654378254,2.9367024898529053,42740.743489583336,14.052151362101236,10.439445972442627,18.178012530008953,3.9141218662261963,24827.297200520832
Classic Rosé Blend 2018,South Africa,Paarl,Roodeberg,3.5,38,8.32,2018,-33.7310282,18.9642117,19.582629521687824,13.229598681131998,27.629580815633137,0.40215054154396057,35010.957682291664,11.802757581075033,6.48737637201945,17.697771072387695,2.65609339872996,28885.1640625,16.720678965250652,10.481892903645834,23.783684412638348,1.1632974743843079,37707.024739583336
Blush Karasakiz 2018,Turkey,Thrace,Suvla,3.7,39,12.0,2018,41.2170107,27.116227,12.951876004536947,7.165444056193034,18.896663347880047,2.067060907681783,37565.923828125,24.58503595987956,18.57092793782552,30.686915079752605,1.3797132422526677,45211.4609375,15.618116696675619,10.691609541575113,21.066250801086426,2.7192114988962808,29090.151041666668
Portillo Rosé Malbec 2019,Argentina,Tunuyán,Salentein,3.6,39,7.81,2019,-33.5812925,-69.0154258,15.146018028259277,9.318977038065592,22.07897694905599,0.49792113651831943,35097.563802083336,4.886048158009847,-0.6939264933268229,12.340912818908691,0.745089590549469,30046.569010416668,15.972005844116211,9.111503918965658,23.263547897338867,2.319211502869924,41025.794270833336
Passivento Nero d'Avola Rosato 2018,Italy,Terre Siciliane,Barone Montalto,4.0,39,8.29,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
Pink 2019,Germany,Pfalz,Weingut Metzger,3.6,39,6.29,2019,53.8156324,13.3702287,8.892620941003164,4.312749147415161,13.52642297744751,1.1478852530320485,34172.715494791664,19.474341074625652,14.565383275349935,24.109989166259766,1.2932616472244263,43771.686197916664,10.823776880900065,7.550042708714803,14.42975664138794,0.7539785106976827,22964.796223958332
Pierre Jourdan Tranquille Blush 2019,South Africa,Franschhoek,Haute Cabrière,3.8,40,7.95,2019,-33.909167,19.119444,17.358415921529133,12.80373446146647,23.242336908976238,4.664516011873881,33148.66015625,12.103876431783041,7.900508880615234,16.60857359568278,6.612939357757568,27810.714192708332,16.325656572977703,10.94129721323649,22.600723266601562,2.5448388854662576,39790.046875
Cerasuolo Montepulciano d'Abruzzo Rosé 2018,Italy,Cerasuolo d'Abruzzo,Valentini,4.1,40,92.15,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
Clos Mireille Rosé (Coeur de Grain) 2019,France,Côtes de Provence,Domaines Ott,4.2,40,29.15,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
Cipresseto Rosato Toscana 2019,Italy,Toscana,Santa Cristina,3.6,40,11.02,2019,43.4586541,11.1389204,13.996342341105143,9.63066816329956,18.923661549886067,3.793333371480306,32707.034505208332,24.509926478068035,19.067066192626953,30.203266779581707,0.9437634547551473,46268.493489583336,16.94045861562093,12.712478637695312,22.170345306396484,2.4328675071398416,30088.462239583332
Grenache Noir - Viognier 2018,South Africa,Walker Bay,Creation,3.8,40,12.81,2018,-34.518515,19.2880206,18.538206100463867,14.845513979593912,23.472001393636067,0.4465949833393097,34139.140625,13.272539456685385,9.64802328745524,17.22486941019694,2.0777061780293784,29356.502604166668,16.268792152404785,12.6836150487264,20.57322057088216,1.561720569928487,37637.755859375
Lagrein Rosé 2018,Italy,Vigneti delle Dolomiti,Alois Lageder,3.5,40,9.9,2018,46.38333,11.85,2.235321988662084,-3.0407294034957886,7.546438852945964,3.4009319146474204,36786.68359375,12.091317494710287,6.728034019470215,17.224306106567383,4.347849369049072,43520.40625,2.1769234339396157,-2.1823960840702057,7.31029200553894,3.991182883580526,26207.591145833332
1701 Rosé 2018,France,Languedoc,Domaine Montrose,4.1,40,25.21,2018,43.6796869,1.3966515,13.542388916015625,8.288139661153158,19.145344416300457,2.790035843849182,35105.281901041664,22.47248077392578,17.608444849650066,27.81518300374349,1.809283177057902,37921.236979166664,13.687856356302897,9.449430465698242,18.574663480122883,1.1632616718610127,26909.650390625
Rosé 2018,South Africa,Western Cape,Laborie,3.9,40,6.78,2018,-33.546977,20.72753,17.78432623545329,11.342897733052572,26.0952631632487,0.39917562405268353,34552.071614583336,10.732988675435385,4.633166631062825,17.84585444132487,0.5437275966008505,31304.844401041668,15.76856517791748,9.09187618891398,24.01895523071289,0.916523297627767,39232.158854166664
Bella Rosa-ae Rosé 2019,Italy,Cerasuolo d'Abruzzo,Torre dei Beati,3.8,41,14.73,2019,42.83333,12.83333,10.944860617319742,5.61612343788147,15.99802335103353,4.016845901807149,32957.818359375,20.684879302978516,13.892772356669107,26.438435236612957,1.5591397881507874,46079.90234375,13.052374521891275,7.969582398732503,18.79178587595622,3.1346237659454346,29003.87109375
Rosa Rosé 2018,Italy,Venezia,Borgo Molino,3.6,41,10.24,2018,45.4371908,12.3345898,14.042205174763998,9.753222147623697,18.32058811187744,2.153225859006246,37085.122395833336,24.32598813374837,19.994637807210285,28.43273862202962,2.2623297373453775,45526.26953125,13.617509841918945,10.155713240305582,17.556161244710285,3.884982148806254,25695.791015625
Starlette Shiraz Rosé 2019,South Africa,Franschhoek,Allée Bleue,3.8,41,8.95,2019,-33.909167,19.119444,17.358415921529133,12.80373446146647,23.242336908976238,4.664516011873881,33148.66015625,12.103876431783041,7.900508880615234,16.60857359568278,6.612939357757568,27810.714192708332,16.325656572977703,10.94129721323649,22.600723266601562,2.5448388854662576,39790.046875
Amstramgram Grande Cuvée Cérès 2019,France,Languedoc,Calmel & Joseph,3.6,42,7.75,2019,43.6796869,1.3966515,12.647172927856445,8.340057531992594,17.29120381673177,2.9420789877573648,30364.876953125,22.785316467285156,17.187691688537598,28.222691853841145,1.4885305960973103,42204.509114583336,15.65881379445394,11.219394207000732,20.722602208455402,1.6423297723134358,29045.424479166668
Langhe Rosato Diecigradi 2017,Italy,Langhe,Broccardo,3.9,42,8.6,2017,44.493036,7.974639,10.130621751149496,5.984539310137431,14.302066167195639,3.1348745028177896,35637.61328125,20.323503494262695,16.04355303446452,24.57362429300944,3.10437281926473,44106.444010416664,11.905310789744057,8.601062536239624,15.628463745117188,5.4721150398254395,25587.94140625
Château La Rouvière Rosé 2015,France,Bandol,Domaines Bunan,4.0,42,34.9,2015,43.1357717,5.7523647,14.27984873453776,10.679752826690674,17.87837282816569,0.7119354903697968,40670.877604166664,22.654739379882812,18.90656280517578,26.19116973876953,1.1470967928568523,46624.251302083336,18.235116004943848,15.783642133076986,20.801294326782223,4.792652368545533,30476.038411458332
Vignealte Bardolino Classico Chiaretto 2019,Italy,Bardolino Classico,Zeni,3.8,42,7.9,2019,42.83333,12.83333,10.944860617319742,5.61612343788147,15.99802335103353,4.016845901807149,32957.818359375,20.684879302978516,13.892772356669107,26.438435236612957,1.5591397881507874,46079.90234375,13.052374521891275,7.969582398732503,18.79178587595622,3.1346237659454346,29003.87109375
Petula Rosé 2019,France,Luberon,Marrenon,3.6,42,8.95,2019,43.8559446,5.5895866,12.054649353027344,7.034876187642415,17.272438367207844,4.482437292734782,34437.861979166664,22.68789291381836,16.609392166137695,28.539679209391277,1.5688530256350834,45077.959635416664,15.135268211364746,10.677403291066488,20.15872859954834,4.391361989080906,28268.158203125
Rioja Rosado 2019,Spain,Rioja,Baron de Ley,3.3,43,5.45,2019,42.3285528,-2.4674917,8.700752894083658,4.600234667460124,13.438156127929688,3.5468817551930747,31272.651692708332,17.94526958465576,13.02480443318685,23.624284744262695,2.0061290661493936,42316.07421875,12.191380182902018,7.9817938804626465,17.324589411417644,2.0297850370407104,29259.714192708332
Zweigelt Langenloiser Rosé 2019,Austria,Niederösterreich,Weingut Bründlmayer,3.9,44,8.98,2019,48.2817813,15.7632457,11.404049475987753,6.188856681187947,16.532010237375896,1.3431541522343953,34718.966796875,20.97071711222331,15.86790657043457,26.004859288533527,2.3764516115188603,41484.588541666664,11.585113366444906,7.544716835021973,16.058444341023762,2.0450538396835327,24637.1787109375
Discover Rosé 2019,South Africa,Western Cape,Spier,3.7,44,5.5,2019,-33.546977,20.72753,16.783308664957683,11.353095054626465,24.092073440551758,0.48978492617607117,33064.50390625,10.956126848856607,5.29522720972697,17.86291567484538,0.5084229310353597,30441.649088541668,16.269717852274578,9.2468581199646,24.539976755777996,0.6114337146282196,39196.901041666664
Lacrimarosa Irpinia Rosato 2019,Italy,Irpinia,Mastroberardino,3.4,45,11.15,2019,39.2278067,9.1185486,15.256067276000977,12.095753033955893,18.74193541208903,3.5280644496281943,35445.542317708336,24.631598154703777,20.87395985921224,28.880699157714844,1.0259498765226454,44659.80859375,19.36682065327962,16.490841547648113,22.658260345458984,2.9944801727930703,30195.489583333332
Le Champ des Grillons Rosé 2019,France,Côtes de Thongue,La Croix Belle,3.8,45,7.95,2019,45.508189,2.697212,7.4697214762369795,4.0113924741744995,11.458722114562988,4.967132647832234,30008.059244791668,16.781768163045246,12.648364067077637,20.98544184366862,2.181648770968119,41893.42578125,10.542189280192057,7.2019838492075605,14.772090911865236,2.2425090074539185,28107.3828125
Côtes de Provence Rosé 2019,France,Côtes de Provence,Domaine Pinchinat,4.1,45,10.65,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
Blush Karasakiz 2017,Turkey,Thrace,Suvla,3.4,46,12.0,2017,41.2170107,27.116227,14.725042661031088,9.283259550730387,20.007219950358074,1.5212903022766116,38379.589192708336,25.58155632019043,19.60112762451172,31.430912653605144,0.6454121480540683,47428.481770833336,15.761752764383951,11.117327690124512,20.77376206715902,1.2305376132329304,30248.233723958332
Belleruche Côtes du Rhône Rosé 2019,France,Côtes-du-Rhône,M. Chapoutier,3.6,46,9.69,2019,44.7667285,4.8528701,12.627632935841879,7.6199173132578535,17.811459223429363,3.4630107084910073,33072.662109375,23.33846664428711,17.84636942545573,28.67240842183431,1.2342293659845989,46073.899739583336,14.725108464558922,10.297139326731363,19.490867614746094,4.207921579480171,28111.283854166668
Alta Colección Rosado Mendoza 2019,Argentina,Uco Valley,Bodega Piedra Negra,3.8,46,8.72,2019,-34.0,-64.0,18.872100830078125,15.086363156636557,23.857635498046875,1.426129142443339,26936.861328125,9.643736839294434,5.179948012034099,15.186148325602213,0.6163799266020457,28310.869140625,19.036723454793293,13.977959314982096,24.94566472371419,2.7417203982671103,36108.85546875
Regaleali Le Rosè 2019,Italy,Terre Siciliane,Tasca d'Almerita,3.7,47,7.66,2019,42.83333,12.83333,10.944860617319742,5.61612343788147,15.99802335103353,4.016845901807149,32957.818359375,20.684879302978516,13.892772356669107,26.438435236612957,1.5591397881507874,46079.90234375,13.052374521891275,7.969582398732503,18.79178587595622,3.1346237659454346,29003.87109375
Rosat 2018,Spain,Catalunya,Segura Viudas,3.3,47,6.99,2018,41.8523094,1.5745043,12.18991502126058,7.355301062266032,17.819799423217773,2.661612868309021,40401.881510416664,22.03252347310384,16.735551834106445,28.24596405029297,1.4179928302764893,45268.873697916664,12.543094952901205,8.80748693148295,17.401357968648274,1.6383153734107812,32487.842447916668
Viñas Viejas Rosado 2017,Spain,Castilla y León,Marqués de Riscal,4.1,47,33.99,2017,41.55005,-5.1387401,9.447126865386963,4.657526850700378,14.400412559509277,1.900573452313741,36897.049479166664,22.535006205240887,15.107186317443848,29.45768864949544,0.1464874514689048,47577.891927083336,14.262890338897705,8.961182832717896,19.69109312693278,1.306630790233612,30754.9296875
Kòmaros Rosato 2019,Italy,Marche,Garofoli,3.9,48,6.9,2019,43.3458388,13.1415872,12.084261099497477,8.394125064214071,16.05772813161214,3.5681364138921103,33515.860677083336,21.91981252034505,17.430809656778973,26.52914301554362,2.068458914756775,45433.19921875,14.451205889383955,10.972046375274658,18.539053599039715,2.852724075317383,27715.944661458332
Il Rosato 2019,Italy,Vino d'Italia,Nervi,3.8,48,14.45,2019,41.2674815,16.4404727,16.32573890686035,12.393729368845621,20.679087320963543,2.1159139573574066,36411.16015625,25.67677625020345,21.751040776570637,29.706022262573242,1.3313261270523071,45904.576822916664,18.95238431294759,15.771273295084635,22.655359903971355,1.765878160794576,30361.343098958332
Rosé 2019,Italy,Toscana,Brancaia,3.7,48,11.0,2019,43.4586541,11.1389204,13.996342341105143,9.63066816329956,18.923661549886067,3.793333371480306,32707.034505208332,24.509926478068035,19.067066192626953,30.203266779581707,0.9437634547551473,46268.493489583336,16.94045861562093,12.712478637695312,22.170345306396484,2.4328675071398416,30088.462239583332
Rosat 2017,Spain,Pla de Bages,Abadal,3.6,49,7.88,2017,41.7785429,1.8904077,12.303645769755045,6.795211553573608,18.058401107788086,1.9792473713556926,37652.122395833336,23.0487486521403,17.1325044631958,29.24961980183919,0.8980644941329956,47101.897135416664,15.491697629292807,11.050139586130777,20.471268971761067,2.7162722746531167,30774.322265625
Côtes de Provence Rosé 2017,France,Côtes de Provence,Domaine de La Rouillère,3.8,49,26.22,2017,43.4370505,6.652775,14.163895606994629,9.858582337697348,18.2557160059611,0.9791039427121481,39438.692708333336,24.203798294067383,19.662973403930664,28.32454999287923,0.3964157948891322,47256.888020833336,17.28427855173747,13.843671798706055,20.57060782114665,3.5204301675160727,30518.247395833332
Côtes de Provence Rosé 2018,France,Côtes de Provence,Château des Sarrins,4.0,49,13.0,2018,43.4370505,6.652775,14.916397094726562,9.450949827829996,20.454103469848633,1.6874193747838337,39301.10546875,25.4428513844808,19.726971944173176,31.13584327697754,0.20200716083248457,47460.454427083336,15.911219278971354,11.008405208587646,21.98125457763672,0.8070967607200146,33187.498697916664
Dão Colheita Seleccionada Rose 2019,Portugal,Dão,Cabriz,3.7,49,7.27,2019,39.9375585,-7.8638768,10.505498250325521,6.603505611419678,14.831193606058756,5.640537619590759,30821.033203125,19.93928400675456,14.589902877807617,25.909975051879883,1.2418996145327885,43473.481770833336,15.439390818277994,11.238666693369547,20.226104418436687,3.5201792319615683,29851.947916666668
Suivez-Moi-Jeune-Homme Coteaux Varois en Provence 2019,France,Coteaux Varois en Provence,Château des Annibals,3.8,50,11.8,2019,47.283531,0.303704,12.178476333618164,7.951926549275716,16.60090510050456,2.5665591955184937,30862.489583333332,21.53227424621582,16.454203605651855,26.37454350789388,1.5673118631045024,42679.79296875,13.737252553304037,9.448790232340494,18.385045687357586,2.000394344329834,26530.7109375
Sant'Emiliano Chiaretto Rosé 2018,Italy,Garda,Pratello,3.7,50,8.75,2018,45.5756512,10.7085298,14.967268943786621,11.027458667755127,18.727889696757,1.9519355098406475,37194.731770833336,25.598712921142578,21.405738830566406,29.315953572591145,3.187598705291748,45786.684895833336,15.048519134521484,12.083767096201578,17.54704761505127,3.478996296723684,27278.43359375
Otazu Tempranillo Rosé 2018,Spain,Navarra,Bodega Otazu,3.7,51,8.45,2018,42.6125488,-1.8307877,12.848286310831705,7.0818227132161455,18.951427777608234,1.4764515956242878,38761.120442708336,21.26291783650716,15.647556940714518,27.904133478800457,1.1720430254936218,43558.579427083336,13.239756266276041,8.52795155843099,18.821266174316406,1.047885278860728,28839.788411458332
Villa la Vie en Rosé 2019,France,Comté Tolosan,Lionel Osmin & Cie,3.6,51,7.3,2019,43.105511,5.844843,14.168350219726562,10.849490960439047,17.363434791564945,3.906953493754069,35110.595052083336,23.934497197469074,19.93968900044759,27.367054621378582,1.0518279075622559,44950.359375,17.8772398630778,14.90327231089274,21.0317850112915,5.63777760664622,29509.999348958332
Rosé de Diel Trocken 2018,Germany,Nahe,Diel,3.8,51,13.48,2018,49.5404375,7.0255739,9.102155526479086,4.6812582810719805,13.597888946533203,1.8524372677008312,33567.498697916664,17.414154688517254,13.179913838704428,21.521668752034504,2.7254480123519897,38086.114583333336,8.56158717473348,5.428390741348267,11.749555269877115,3.1749463081359863,20608.124348958332
Rosammuri Rosato 2018,Italy,Terre Siciliane,Tenuta Rapitalà,3.5,51,7.7,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
Rosado 2018,Spain,Binissalem-Mallorca,Macià Batle,3.5,52,11.8,2018,39.6002717,2.6720865,16.43283208211263,11.331781705220541,21.845598220825195,0.9004300932089487,41130.520833333336,26.289386749267578,21.188913345336914,32.22581418355306,0.7962724305689335,45759.34765625,18.18487040201823,14.143842379252115,22.84532928466797,1.0656989614168804,31704.440755208332
Côtes de Provence Rosé 2019,France,Côtes de Provence,Le Paradou,4.1,52,16.55,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
Grenache Noir - Viognier 2019,South Africa,Walker Bay,Creation,3.5,52,11.99,2019,-34.518515,19.2880206,17.9747314453125,14.607037544250488,22.673864364624023,1.158351292212804,31673.155598958332,13.761849085489908,10.0875031153361,18.096786499023438,2.600465973218282,29334.572265625,16.7324431737264,12.841553370157877,21.395172754923504,1.3830107649167378,39515.178385416664
Clos du Temple 2018,France,Languedoc,Gérard Bertrand,4.5,52,249.0,2018,43.6796869,1.3966515,13.542388916015625,8.288139661153158,19.145344416300457,2.790035843849182,35105.281901041664,22.47248077392578,17.608444849650066,27.81518300374349,1.809283177057902,37921.236979166664,13.687856356302897,9.449430465698242,18.574663480122883,1.1632616718610127,26909.650390625
Terre Lontane Rosato 2018,Italy,Val di Neto,Librandi,3.6,52,7.71,2018,39.1881325,16.8550962,15.343389193216959,10.240426699320475,20.571823120117188,0.855483889579773,41054.421875,27.41325314839681,21.137648900349934,33.44522921244303,0.10896057239733632,47429.391927083336,16.96695677439372,12.4932222366333,22.10099919637044,2.2511470119158425,32855.583333333336
Sangre de Toro Rosado 2018,Spain,Catalunya,Torres,3.2,53,8.89,2018,41.8523094,1.5745043,12.18991502126058,7.355301062266032,17.819799423217773,2.661612868309021,40401.881510416664,22.03252347310384,16.735551834106445,28.24596405029297,1.4179928302764893,45268.873697916664,12.543094952901205,8.80748693148295,17.401357968648274,1.6383153734107812,32487.842447916668
Spatburgunder Rosé Trocken 2013,Germany,Pfalz,Reichsrat von Buhl,3.8,53,10.69,2013,53.8156324,13.3702287,8.963403860727945,4.603320598602295,13.1476043065389,1.0706451733907063,33837.637369791664,17.101465861002605,12.976295471191406,21.079844156901043,2.141182780265808,38349.776041666664,9.656363805135092,6.8862418333689375,12.615811665852865,1.726487437884013,20657.2880859375
Grand Ferrage Côtes de Provence 2019,France,Côtes de Provence,Mathilde Chapoutier,4.0,53,13.0,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
Bardolino Chiaretto 2018,Italy,Bardolino,Sartori,3.3,53,8.67,2018,45.5475595,10.7242145,14.76465638478597,10.52291981379191,19.09650421142578,1.8189606269200642,37321.34765625,25.517191569010418,21.142632802327473,29.559228261311848,2.940752625465393,45794.35546875,14.687912940979004,11.683223724365234,17.70240020751953,3.102616528669993,27004.0
Rosé 2017,Italy,Sicilia,Stemmari,3.5,54,5.84,2017,37.587794,14.155048,14.422636349995932,8.63542652130127,20.19834836324056,0.9371326069037119,39894.19140625,24.186477025349934,17.686376571655273,30.50664520263672,0.5153763343890508,45872.006510416664,17.517440478007,13.356394449869791,22.460533777872723,1.5342293977737427,31425.871744791668
Guarda Rios Rosé 2018,Portugal,Ribatejo,Vale d'Algares,3.3,54,5.85,2018,41.1828303,-8.6464755,14.759653409322103,11.033499399820963,18.828823725382488,3.1149462461471558,39367.834635416664,19.30442937215169,15.754019737243652,23.126923243204754,0.35541220009326935,44799.501302083336,15.790939648946127,12.351492563883463,20.282766342163086,1.6409318633377552,32466.983723958332
Corail Côtes de Provence 2019,France,Côtes de Provence,Château de Roquefort,3.9,54,12.9,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
De Casta Rosado 2019,Spain,Catalunya,Torres,3.4,54,5.59,2019,41.8523094,1.5745043,10.015780925750732,5.989261468251546,14.83501402537028,4.487060944239299,36041.716145833336,20.694371541341145,16.022307713826496,26.277272542317707,2.89279576142629,44657.09375,13.019614219665527,9.634297211964926,17.28823979695638,4.085878213246663,29296.939453125
Côtes de Provence Rosé 2019,France,Côtes de Provence,Hecht & Bannier,4.0,54,12.9,2019,43.4370505,6.652775,14.172517458597818,9.440376281738281,18.81331475575765,3.2251970767974854,34775.134765625,25.250930786132812,19.404856363932293,30.425662994384766,1.240215043226878,45667.513020833336,17.593576113382976,13.263979276021322,22.038387298583984,5.715053786834081,28940.379557291668
Rose de Petro Vaselo Pinot Noir 2017,Romania,Recas,Petro Vaselo,3.8,54,11.9,2017,45.8017298,21.5094023,12.871176719665527,7.67293906211853,17.744731585184734,2.3537992238998413,34993.347005208336,22.00906244913737,16.913458506266277,26.58286730448405,3.5779927571614585,42983.161458333336,11.753345012664795,7.568440914154053,15.988512674967447,2.0622223218282065,25530.595703125
Grenache Rosado 2018,Spain,La Mancha,Costa Azul,3.2,54,5.16,2018,28.3774367,-16.6977504,19.17568524678548,16.703694025675457,21.887510935465496,0.41767025490601856,42135.100260416664,24.200908025105793,21.734411239624023,27.291453043619793,0.1546953444679578,44142.723958333336,22.51909828186035,20.26396306355794,25.147403081258137,0.37670249740282696,36153.1484375
Chiaretto Garda Classico 2018,Italy,Garda,Bulgarini,3.9,55,8.68,2018,45.5756512,10.7085298,14.967268943786621,11.027458667755127,18.727889696757,1.9519355098406475,37194.731770833336,25.598712921142578,21.405738830566406,29.315953572591145,3.187598705291748,45786.684895833336,15.048519134521484,12.083767096201578,17.54704761505127,3.478996296723684,27278.43359375
Fossa Granara Bardolino Chiaretto 2018,Italy,Bardolino Chiaretto,Tommasi,3.7,55,8.4,2018,42.71231,13.78745,13.298408508300781,7.949888865152995,18.461179733276367,2.445985476175944,40177.192708333336,24.360387802124023,18.304566701253254,29.906716028849285,0.39258064577976864,47554.875,14.562543551127115,9.84650150934855,19.38879458109538,3.6469531853993735,30947.531901041668
Bardolino Chiaretto 2012,Italy,Bardolino,Corte Giara,3.4,55,6.95,2012,45.5475595,10.7242145,14.407272338867188,9.449706395467123,18.525619188944496,1.6039427022139232,39315.260416666664,22.895109176635742,19.044490178426106,26.41224988301595,2.8965232372283936,45678.453125,15.344833374023438,12.555817445119223,18.307411511739094,2.9832615852355957,30961.00390625
RosesRoses 2019,Italy,Veneto,Ottella,3.9,55,8.9,2019,45.6476663,11.8665254,13.536653518676758,8.937859853108725,18.279329617818195,3.5115772088368735,32711.554036458332,23.843075434366863,18.881460825602215,28.593020757039387,2.132150491078695,44308.8515625,15.458112398783365,11.538594722747803,19.798755645751953,3.1871684789657593,28029.239583333332
